id,genre,class,num_class,popularity,duration,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
0nbXyq5TXYPCO7pr3N8S4I,melodic rap,rap,0,89,196652,0.896,0.586,0.0,0.79,-6.687,0.0,0.0559,116.971,0.642
696DnlkuDOXcMAnKlTgXXK,pop rap,pop,1,86,163636,0.621,0.601,0.0,0.46,-5.616,0.0,0.148,116.735,0.457
21jGcNKet2qwijlDFuPiPb,dfw rap,rap,0,90,215280,0.695,0.762,0.00244,0.0863,-3.497,1.0,0.0395,120.042,0.553
6Gg1gjgKi2AK4e0qzsR7sd,chicago rap,rap,0,84,189322,0.474,0.631,0.0,0.132,-5.884,0.0,0.343,180.051,0.425
1rgnBhdG2JDFTbYkYRZAku,australian pop,pop,1,69,209754,0.825,0.593,0.000161,0.17,-6.401,0.0,0.0988,98.078,0.54
2Ec33AVlkTTq8BHFgBTdQs,melodic rap,rap,0,71,198912,0.881,0.457,0.0,0.231,-8.191,0.0,0.156,136.97,0.296
0RiRZpuVRbi7oqRdSMwhQY,dfw rap,rap,0,83,157560,0.755,0.522,0.0,0.0685,-4.368,1.0,0.0575,89.96,0.925
3QzAOrNlsabgbMwlZt7TAY,cali rap,rap,0,84,180434,0.809,0.545,0.0,0.151,-6.678,1.0,0.0735,97.008,0.244
2Fxmhks0bxGSBdJ92vM42m,electropop,pop,1,89,194087,0.701,0.425,0.13,0.1,-10.965,1.0,0.375,135.128,0.562
3ZCTVFBt2Brf31RLEnCkWJ,electropop,pop,1,87,245425,0.704,0.225,0.657,0.106,-14.454,0.0,0.0994,120.006,0.243
1iSqfoUFnQwV0QW1EfUit8,melodic rap,rap,0,80,222997,0.735,0.369,0.0,0.126,-9.682,0.0,0.0688,140.004,0.235
6gi6y1xwmVszDWkUqab1qw,rap,rap,0,84,157712,0.802,0.591,0.0,0.196,-4.895,1.0,0.225,139.864,0.309
3jjujdWJ72nww5eGnfs2E7,pop,pop,1,88,207133,0.676,0.771,7e-06,0.102,-3.675,1.0,0.0483,99.048,0.569
3eekarcy7kvN4yt5ZFzltW,rap,rap,0,88,175720,0.598,0.427,5.83e-06,0.21,-8.764,0.0,0.0317,76.469,0.0605
7aiClxsDWFRQ0Kzk5KI5ku,electropop,pop,1,17,185093,0.778,0.559,0.0,0.399,-7.109,0.0,0.0776,129.989,0.678
6WrI0LAC5M1Rw2MnX2ZvEg,dance pop,pop,1,86,183290,0.794,0.793,0.0,0.0952,-4.521,0.0,0.0842,123.941,0.677
3yOlyBJuViE2YSGn3nVE1K,dance pop,pop,1,82,170746,0.724,0.491,1.29e-05,0.0887,-6.024,1.0,0.0296,105.046,0.383
7ntUbTIwmwOD6ygCMRZT6e,gangster rap,rap,0,61,201270,0.774,0.836,2.44e-05,0.0824,-2.323,0.0,0.152,112.014,0.494
5qmq61DAAOUaW8AUo8xKhh,dance pop,pop,1,72,173325,0.715,0.624,0.0,0.123,-3.046,0.0,0.114,158.087,0.412
6UelLqGlWMcVH1E5c4H7lY,pop,pop,1,92,174000,0.548,0.816,0.0,0.335,-4.209,1.0,0.0465,95.39,0.557
3VyjsVV24RmBIbWJAeUJNu,rap,rap,0,9,154424,0.651,0.631,0.000579,0.165,-5.717,0.0,0.0896,127.994,0.35
285pBltuF7vW8TeWk8hdRR,chicago rap,rap,0,89,239835,0.511,0.566,0.0,0.34,-7.23,0.0,0.2,83.903,0.218
2b8fOow8UzyDFAE27YhOZM,pop,pop,1,89,189486,0.764,0.32,0.0,0.0822,-7.209,1.0,0.0546,91.019,0.575
7qEHsqek33rTcFNT9PFqLf,pop,pop,1,91,182160,0.501,0.405,0.0,0.105,-5.679,1.0,0.0319,109.891,0.446
7h0d2h0fUmzbs7zeFigJPn,rap,rap,0,73,244873,0.559,0.491,0.0,0.0992,-6.406,0.0,0.0346,153.131,0.114
1lOe9qE0vR9zwWQAOk6CoO,melodic rap,rap,0,84,131240,0.745,0.642,0.0,0.0658,-6.257,0.0,0.287,179.974,0.226
6Hj9jySrnFppAI0sEMCZpJ,chicago rap,rap,0,88,240050,0.685,0.692,0.0,0.153,-5.122,1.0,0.0457,159.966,0.578
29ZXwWOOLz9t5fa3eT3i7T,melodic rap,rap,0,71,176640,0.932,0.547,0.0,0.0924,-7.787,0.0,0.333,94.998,0.695
6v3KW9xbzN5yKLt9YKDYA2,canadian pop,pop,1,83,190799,0.759,0.548,0.0,0.0828,-6.049,0.0,0.029,116.967,0.749
1HfMVBKM75vxSfsQ5VefZ5,dance pop,pop,1,27,206458,0.505,0.34,0.0,0.21,-9.005,1.0,0.0438,101.993,0.0916
6XHVuErjQ4XNm6nDPVCxVX,dance pop,pop,1,84,260640,0.696,0.454,0.0,0.155,-6.756,0.0,0.153,92.928,0.136
07Oz5StQ7GRoygNLaXs2pd,dance pop,pop,1,77,159011,0.668,0.892,0.0,0.735,-3.001,0.0,0.0645,95.927,0.478
7xQAfvXzm3AkraOtGPWIZg,dfw rap,rap,0,84,149546,0.829,0.539,1.78e-06,0.103,-7.359,0.0,0.208,99.96,0.388
7iHHxY2NLlJRAmlAmC4ahQ,melodic rap,rap,0,78,123560,0.748,0.648,0.0,0.126,-6.445,0.0,0.0816,139.952,0.726
6vBdBCoOhKHiYDDOcorfNo,dfw rap,rap,0,6,174960,0.58,0.653,0.0,0.111,-3.818,1.0,0.0745,150.231,0.175
2jrAaawDRCn1JjeouxAyDN,rap,rap,0,5,157133,0.748,0.789,0.0,0.13,-4.579,1.0,0.103,147.957,0.671
3Kd6Wp3lG5HXMB2dlvuy7y,melodic rap,rap,0,68,172195,0.802,0.82,0.0,0.149,-5.969,0.0,0.146,164.005,0.613
0e7ipj03S05BNilyu5bRzt,dfw rap,rap,0,86,218146,0.585,0.52,7.01e-05,0.131,-6.136,0.0,0.0712,159.801,0.129
3e9HZxeyfWwjeyPAMmWSSQ,dance pop,pop,1,85,207320,0.717,0.653,0.0,0.101,-5.634,1.0,0.0658,106.966,0.412
2YpeDb67231RjR0MgVLzsG,country rap,rap,0,84,157066,0.878,0.619,0.0,0.113,-5.56,1.0,0.102,136.041,0.639
6ocbgoVGwYJhOv1GgI9NsF,dance pop,pop,1,87,178626,0.778,0.317,0.0,0.0881,-10.732,0.0,0.334,140.048,0.327
2xLMifQCjDGFmkHkpNLD9h,rap,rap,0,87,312820,0.834,0.73,0.0,0.124,-3.714,1.0,0.222,155.008,0.446
6klLvorLoo1sxvZcjJIY8I,baton rouge rap,rap,0,76,148629,0.876,0.733,0.0,0.0999,-4.478,0.0,0.333,154.904,0.962
7A20WnLkjtZU2d7hIB6Ziu,melodic rap,rap,0,73,158691,0.886,0.479,0.0,0.135,-8.054,0.0,0.334,130.029,0.408
4AO1XhrgJczQ9bNVxdfKQe,rap,rap,0,74,250141,0.643,0.594,1.46e-05,0.115,-5.191,0.0,0.0312,118.037,0.195
1ZMiCix7XSAbfAJlEZWMCp,pop,pop,1,88,240133,0.567,0.267,1.46e-06,0.089,-6.502,1.0,0.0299,110.011,0.0592
6uJONCdr2rC65BNmCnTBWK,rap,rap,0,74,244760,0.859,0.6,0.0,0.353,-4.63,0.0,0.301,123.017,0.568
4VXIryQMWpIdGgYR4TrjT1,chicago rap,rap,0,88,165819,0.671,0.529,0.000335,0.0856,-7.226,1.0,0.307,161.989,0.203
1Knctxx9vGZxpZfF66BIEa,chicago rap,rap,0,81,191840,0.594,0.798,0.0,0.143,-5.244,1.0,0.0844,142.049,0.381
3wwo0bJvDSorOpNfzEkfXx,chicago rap,rap,0,79,215380,0.635,0.537,0.0,0.418,-7.895,0.0,0.0832,125.028,0.383
6uFn47ACjqYkc0jADwEdj1,chicago rap,rap,0,83,166560,0.772,0.639,0.0,0.0698,-7.119,1.0,0.467,168.112,0.261
70eFcWOvlMObDhURTqT4Fv,pop,pop,1,78,197866,0.64,0.647,0.0,0.0801,-8.114,0.0,0.186,92.979,0.546
3Dv1eDb0MEgF93GpLXlucZ,dance pop,pop,1,86,237893,0.787,0.673,3.57e-06,0.0904,-4.577,0.0,0.158,110.962,0.786
7CZyCXKG6d5ALeq41sLzbw,dfw rap,rap,0,79,229573,0.499,0.8,0.0,0.147,-2.665,0.0,0.0502,139.919,0.272
6piAUJJQFD8oHDUr0b7l7q,cali rap,rap,0,79,179133,0.746,0.717,0.0,0.132,-4.841,0.0,0.179,150.964,0.523
7fa9MBXhVfQ8P8Df9OEbD8,pop,pop,1,77,235545,0.851,0.541,0.0,0.13,-6.825,1.0,0.0505,124.959,0.448
4bl1HBZliBuYpFZjWgefE4,melodic rap,rap,0,69,198848,0.778,0.573,0.0,0.464,-7.339,0.0,0.251,140.114,0.269
58q2HKrzhC3ozto2nDdN4z,dance pop,pop,1,84,253390,0.816,0.726,0.0,0.372,-3.998,0.0,0.129,136.048,0.65
7eBqSVxrzQZtK2mmgRG6lC,melodic rap,rap,0,84,268434,0.759,0.73,3.06e-06,0.11,-7.985,0.0,0.0516,115.007,0.74
2rMAtCaTj16NptyVfEIeAC,houston rap,rap,0,75,192539,0.921,0.635,0.0,0.0946,-4.904,1.0,0.416,130.028,0.549
7BKLCZ1jbUBVqRi2FVlTVw,dance pop,pop,1,87,244960,0.748,0.524,0.0,0.111,-5.599,1.0,0.0338,95.01,0.661
43zdsphuZLzwA9k4DJhU0I,electropop,pop,1,87,196077,0.367,0.111,3.97e-05,0.0897,-14.084,1.0,0.0972,82.642,0.198
4jAIqgrPjKLTY9Gbez25Qb,pop,pop,1,81,172213,0.575,0.621,0.0045,0.141,-8.165,0.0,0.032,101.987,0.27
6kls8cSlUyHW2BUOkDJIZE,dance pop,pop,1,81,186223,0.657,0.768,0.0,0.144,-4.628,1.0,0.0507,75.025,0.759
1000nHvUdawXuUHgBod4Wv,country rap,rap,0,78,114893,0.703,0.594,0.0,0.123,-6.146,0.0,0.0752,153.848,0.475
0Q2n5yzl2XRqYbV77tZNYp,meme rap,rap,0,77,150115,0.907,0.539,0.0,0.253,-7.782,1.0,0.36,124.918,0.664
6ztvsy3C6hPjVg9j4x1XKJ,melodic rap,rap,0,67,185806,0.757,0.673,0.0,0.338,-8.513,1.0,0.141,92.958,0.574
51Fjme0JiitpyXKuyQiCDo,pop rap,pop,1,81,160626,0.843,0.391,0.0,0.137,-7.899,1.0,0.0845,129.972,0.496
6cy3ki60hLwimwIje7tALf,dance pop,pop,1,82,221714,0.721,0.716,0.00084,0.237,-7.037,0.0,0.0657,104.994,0.667
7dt6x5M1jzdTEt8oCbisTK,dfw rap,rap,0,85,231266,0.68,0.578,0.0,0.135,-5.804,1.0,0.04,145.038,0.341
0k664IuFwVP557Gnx7RhIl,dance pop,pop,1,79,195144,0.767,0.889,0.0,0.402,-2.988,1.0,0.0963,119.93,0.843
0Xek5rqai2jcOWCYWJfVCF,dfw rap,rap,0,79,196760,0.542,0.674,0.0,0.0955,-4.169,1.0,0.21,76.388,0.667
1wJRveJZLSb1rjhnUHQiv6,melodic rap,rap,0,81,189486,0.581,0.662,0.0,0.111,-5.239,1.0,0.303,93.023,0.434
3ee8Jmje8o58CHK66QrVC2,emo rap,rap,0,87,166605,0.74,0.613,0.00372,0.123,-4.88,1.0,0.145,75.023,0.473
7f5trao56t7sB7f14QDTmp,dance pop,pop,1,76,203093,0.786,0.652,0.0,0.0697,-2.607,1.0,0.0669,170.031,0.483
7tgjDlQsMR8RvkdlNCJA58,melodic rap,rap,0,73,199436,0.687,0.449,0.0,0.282,-10.061,1.0,0.154,142.048,0.229
7qiZfU4dY1lWllzX7mPBI3,pop,pop,1,87,233712,0.825,0.652,0.0,0.0931,-3.183,0.0,0.0802,95.977,0.931
0hVXuCcriWRGvwMV1r5Yn9,pop,pop,1,78,219946,0.798,0.676,0.0,0.0894,-5.041,1.0,0.0442,101.956,0.843
5wujBwqG7INdStqGd4tRMX,chicago rap,rap,0,82,169999,0.736,0.67,0.0,0.114,-6.702,1.0,0.311,130.032,0.845
0u2P5u6lvoDfwTYjAADbn4,electropop,pop,1,90,200185,0.351,0.296,0.0,0.095,-10.109,0.0,0.0333,115.284,0.12
6b2RcmUt1g9N9mQ3CbjX2Y,dance pop,pop,1,81,202204,0.477,0.682,0.0,0.0763,-4.931,0.0,0.0925,110.567,0.345
3Yh9lZcWyKrK9GjbhuS0hR,dance pop,pop,1,71,159735,0.682,0.919,0.0,0.442,-3.18,0.0,0.0875,95.982,0.535
6V9fHiv84WlVTg7CSnIVY2,dance pop,pop,1,11,181805,0.667,0.583,4.48e-05,0.181,-5.127,0.0,0.0747,92.043,0.187
2WsuSYJNXGKXVYkHPnq2yp,melodic rap,rap,0,77,171253,0.684,0.671,0.0,0.0769,-6.424,0.0,0.289,179.987,0.45
4HBvwhhYo7YiYXkUDrOHzS,electropop,pop,1,0,184280,0.619,0.459,0.0,0.137,-5.782,0.0,0.0334,126.803,0.498
75ZvA4QfFiZvzhj2xkaWAh,dfw rap,rap,0,84,223346,0.556,0.538,0.0,0.196,-5.408,0.0,0.0382,143.95,0.291
4SDgTLDYrJ2UrHbkRkg7MD,country rap,rap,0,76,151040,0.717,0.598,0.0,0.122,-5.613,0.0,0.0809,153.905,0.496
3oDkdAySo1VQQG0ptV7uwa,chicago rap,rap,0,82,175755,0.665,0.651,0.0,0.0896,-5.515,1.0,0.156,163.935,0.237
00ko9WaS4jOX1kEk3gvHjf,chicago rap,rap,0,71,225923,0.899,0.509,0.0,0.0573,-8.04,1.0,0.387,150.001,0.599
3XiNC94b4Tq1xwv70sQJGN,melodic rap,rap,0,77,243976,0.729,0.603,0.0,0.113,-6.736,0.0,0.0666,134.972,0.207
7GX5flRQZVHRAGd6B4TmDO,melodic rap,rap,0,85,182706,0.732,0.75,0.0,0.109,-6.366,0.0,0.231,155.096,0.401
4h8VwCb1MTGoLKueQ1WgbD,dance pop,pop,1,28,247426,0.532,0.783,0.0012,0.161,-5.697,1.0,0.0523,124.08,0.643
6gBFPUFcJLzWGx4lenP6h2,rap,rap,0,89,243836,0.841,0.728,0.0,0.149,-3.37,1.0,0.0484,130.049,0.43
3j84U36KvLeXNDPv4t5pI8,cali rap,rap,0,79,192470,0.682,0.559,0.0,0.344,-5.545,1.0,0.127,202.015,0.137
3bidbhpOYeV4knp8AIu8Xn,dance pop,pop,1,85,258342,0.641,0.922,0.0,0.0862,-4.457,1.0,0.0786,146.078,0.847
735RSTb2xbtWbDtKD9XDYi,pop rap,pop,1,69,174333,0.63,0.671,0.0,0.113,-6.659,0.0,0.256,89.921,0.333
1rqqCSm0Qe4I9rUvWncaom,baroque pop,pop,1,84,190946,0.579,0.904,0.0,0.064,-2.729,1.0,0.0618,82.014,0.681
5p7ujcrUXASCNwRaWNHR1C,dance pop,pop,1,83,201660,0.752,0.488,9.11e-06,0.0936,-7.05,1.0,0.0705,136.041,0.533
6fWa5CRgy0z30OeGZyMBvD,florida rap,rap,0,78,159669,0.733,0.389,0.0,0.141,-8.468,0.0,0.0738,157.878,0.244
7m9OqQk4RVRkw9JJdeAw96,emo rap,rap,0,88,119133,0.872,0.391,4.13e-06,0.297,-9.144,0.0,0.242,134.021,0.437
2gMXnyrvIjhVBUZwvLZDMP,pop,pop,1,86,215106,0.459,0.575,0.0,0.0885,-4.858,1.0,0.0573,111.881,0.183
07KXEDMj78x68D884wgVEm,melodic rap,rap,0,81,220486,0.831,0.499,0.0,0.3,-8.442,0.0,0.114,97.956,0.511
40mjsnRjCpycdUw3xhS20g,rap,rap,0,81,181144,0.594,0.676,0.0,0.163,-5.808,1.0,0.344,143.477,0.472
5KBARWIxeMGkvUax9VtVC9,cali rap,rap,0,77,126446,0.899,0.811,0.0,0.0672,-6.294,1.0,0.258,105.038,0.587
7FGq80cy8juXBCD2nrqdWU,electropop,pop,1,75,170769,0.632,0.686,0.0,0.2,-7.665,0.0,0.243,89.949,0.329
3a1lNhkSLSkpJE4MSHpDu9,dfw rap,rap,0,84,220293,0.63,0.804,0.0,0.253,-4.183,1.0,0.0363,123.146,0.492
4guBZjUyrGoHsTahO3IHdj,melodic rap,rap,0,76,116240,0.686,0.561,0.0,0.114,-9.929,0.0,0.191,148.775,0.186
2xJCMIJfcNYDc5iR0sAm2O,dance pop,pop,1,56,209320,0.762,0.7,1.56e-05,0.153,-6.021,0.0,0.0694,116.073,0.608
0JP9xo3adEtGSdUEISiszL,emo rap,rap,0,86,135090,0.921,0.537,0.00404,0.102,-5.723,0.0,0.0804,128.009,0.711
1rfofaqEpACxVEHIZBJe6W,dance pop,pop,1,83,217306,0.765,0.523,3.56e-05,0.132,-4.333,1.0,0.03,104.988,0.394
7ef4DlsgrMEH11cDZd32M6,dance pop,pop,1,84,214846,0.791,0.862,2.19e-05,0.0814,-3.24,0.0,0.11,123.994,0.592
6Qs4SXO9dwPj5GKvVOv8Ki,dance pop,pop,1,82,171029,0.741,0.52,1.97e-06,0.222,-7.513,1.0,0.0656,102.998,0.347
7rvyVWja33WG9R97oeJAjx,chicago rap,rap,0,75,120133,0.74,0.488,0.0,0.241,-7.664,0.0,0.27,149.042,0.584
4SSnFejRGlZikf02HLewEF,electropop,pop,1,81,193143,0.905,0.389,0.162,0.106,-14.505,1.0,0.332,120.046,0.196
6RRNNciQGZEXnqk8SQ9yv5,pop,pop,1,81,171360,0.771,0.671,0.0,0.0637,-5.617,1.0,0.0553,85.026,0.714
4vUmTMuQqjdnvlZmAH61Qk,pop,pop,1,81,204466,0.857,0.621,0.0,0.0865,-6.376,0.0,0.0825,97.989,0.668
1VJwtWR6z7SpZRwipI12be,dance pop,pop,1,74,190920,0.689,0.516,0.0,0.163,-5.857,1.0,0.0444,124.876,0.209
1xzBco0xcoJEDXktl7Jxrr,rap,rap,0,80,183906,0.729,0.625,0.00986,0.248,-5.266,1.0,0.0315,146.034,0.261
0rIAC4PXANcKmitJfoqmVm,dance pop,pop,1,76,193837,0.599,0.887,1.21e-06,0.3,-3.967,1.0,0.0984,170.918,0.881
6cjSh516BbrNUs213jDAGm,electropop,pop,1,78,177847,0.731,0.65,0.0,0.124,-5.286,1.0,0.271,154.968,0.605
7AQim7LbvFVZJE3O8TYgf2,emo rap,rap,0,85,146520,0.797,0.533,0.000152,0.103,-9.74,0.0,0.0412,131.036,0.329
2uIX8YMNjGMD7441kqyyNU,electropop,pop,1,69,200560,0.475,0.37,0.0577,0.0841,-7.725,0.0,0.0361,144.828,0.157
14X1WxiHXdVRJ99cMCBzOE,melodic rap,rap,0,70,224915,0.826,0.635,0.0,0.245,-5.181,0.0,0.212,119.954,0.808
05mDaV9Vb3wrzjF6OPZnhq,dfw rap,rap,0,77,150866,0.617,0.684,0.0,0.104,-3.618,1.0,0.0439,132.113,0.295
6uYgCE2OEulOw5zhHvZsHf,melodic rap,rap,0,70,143712,0.638,0.539,0.0,0.241,-5.853,1.0,0.0504,83.381,0.247
7zLYKWcXnYeHHWidalz7rj,melodic rap,rap,0,79,165000,0.699,0.558,0.0,0.116,-7.622,1.0,0.0603,79.992,0.493
2qT1uLXPVPzGgFOx4jtEuo,dance pop,pop,1,81,205920,0.699,0.713,3.11e-06,0.294,-5.507,0.0,0.0594,121.993,0.354
5rgy6ghBq1eRApCkeUdJXf,baroque pop,pop,1,78,250626,0.378,0.638,7.66e-05,0.0849,-5.576,1.0,0.075,184.086,0.735
1kusepF3AacIEtUTYrw4GV,dance pop,pop,1,47,203760,0.447,0.848,7.45e-05,0.722,-6.175,1.0,0.222,172.247,0.485
3ucRKbRlikYHyoI17gfR0c,dance pop,pop,1,68,178347,0.42,0.731,0.0,0.196,-2.657,0.0,0.0548,95.575,0.588
4Yxc55NX3tAXC2mHRAhtcW,pop,pop,1,81,177322,0.376,0.43,0.0,0.0912,-6.585,0.0,0.0328,77.599,0.129
3GRSqlALWISqLeNncZMbpX,electropop,pop,1,3,232853,0.746,0.45,0.0,0.172,-8.543,1.0,0.0872,95.998,0.336
4yI3HpbSFSgFZtJP2kDe5m,dance pop,pop,1,16,162595,0.563,0.564,0.0254,0.304,-7.906,0.0,0.271,154.355,0.55
2IOFZdYYkFxEHVz1w34PoL,pop,pop,1,78,259186,0.53,0.512,0.00453,0.129,-9.261,1.0,0.0259,95.946,0.411
45S5WTQEGOB1VHr1Q4FuPl,pop,pop,1,89,208906,0.448,0.838,0.000131,0.131,-5.257,0.0,0.0557,139.863,0.254
3cphb8kdsjElYR7r5icK3H,dance pop,pop,1,75,158805,0.591,0.841,0.0,0.395,-4.351,0.0,0.0304,109.034,0.392
2P91MQbaiQOfbiz9VqhqKQ,electropop,pop,1,85,197436,0.752,0.505,2.55e-06,0.104,-7.621,1.0,0.253,91.97,0.419
6CcJMwBtXByIz4zQLzFkKc,electropop,pop,1,83,291796,0.421,0.131,0.00453,0.109,-18.435,1.0,0.0382,137.446,0.12
3Fj47GNK2kUF0uaEDgXLaD,electropop,pop,1,81,221543,0.853,0.351,9.38e-06,0.752,-10.198,1.0,0.241,118.028,0.282
3TKpJrY9q49Mj1JOsM9zGL,dance pop,pop,1,70,194826,0.584,0.607,0.0,0.101,-6.605,1.0,0.0356,117.817,0.374
7sWRlDoTDX8geTR8zzr2vt,dfw rap,rap,0,79,156266,0.405,0.646,0.0,0.103,-3.206,0.0,0.0476,130.218,0.17
3i9UVldZOE0aD0JnyfAZZ0,pop,pop,1,74,221306,0.448,0.603,0.0,0.0862,-7.176,1.0,0.064,205.272,0.422
4ZT9FnbFu1PaBfV3itxiqT,melodic rap,rap,0,77,181890,0.649,0.453,0.0,0.116,-7.28,1.0,0.085,99.183,0.431
4a6q8CR2hzLk2plDkSxkfD,dance pop,pop,1,81,165714,0.812,0.519,0.0,0.13,-4.823,1.0,0.0385,104.954,0.554
1dGr1c8CrMLDpV6mPbImSI,pop,pop,1,80,221306,0.359,0.543,1.58e-05,0.118,-7.582,1.0,0.0919,68.534,0.453
6IRdLKIyS4p7XNiP8r6rsx,electropop,pop,1,80,168839,0.726,0.444,0.143,0.177,-8.922,0.0,0.372,185.044,0.569
5uCax9HTNlzGybIStD3vDh,pop,pop,1,87,211466,0.358,0.557,0.0,0.0902,-7.398,1.0,0.059,85.043,0.494
4e0FYxSROat25pH16zMTZI,melodic rap,rap,0,77,117013,0.719,0.538,0.0,0.135,-6.897,0.0,0.28,204.132,0.803
2QpGZOhTCHHiKmpSO9FW4h,chicago rap,rap,0,75,104591,0.529,0.9,1.21e-05,0.0426,-3.503,1.0,0.418,180.291,0.434
41L3O37CECZt3N7ziG2z7l,canadian pop,pop,1,77,210426,0.687,0.514,0.0,0.116,-6.612,0.0,0.0897,145.921,0.494
3vUc9WQpoca15404jNdzf9,electropop,pop,1,1,160186,0.532,0.455,0.0,0.237,-8.366,1.0,0.156,148.182,0.204
7GCVboEDzfL3NKp1NrAgHR,dance pop,pop,1,3,248986,0.378,0.388,0.0,0.157,-9.017,1.0,0.036,72.293,0.188
2grAr8pWMuLWn8ZYEE9wDV,australian pop,pop,1,65,200755,0.485,0.461,0.0,0.232,-5.646,1.0,0.0444,87.009,0.324
6lruHh1jF7ezgbLv72xYmf,pop rap,pop,1,78,223000,0.822,0.575,0.0,0.106,-5.95,1.0,0.0934,100.087,0.616
6LcauUZjF1eXQrgqMUecHX,dance pop,pop,1,78,131606,0.816,0.63,0.0,0.0692,-5.568,1.0,0.226,96.493,0.715
2zjGJ0dChMR0KxBZS15aqo,cali rap,rap,0,75,174100,0.883,0.525,0.0,0.0971,-8.054,0.0,0.0633,99.978,0.312
3Ol2xnObFdKV9pmRD2t9x8,melodic rap,rap,0,77,179449,0.791,0.587,0.0,0.148,-5.075,0.0,0.0413,96.057,0.536
0uxSUdBrJy9Un0EYoBowng,melodic rap,rap,0,84,220586,0.773,0.75,0.0,0.174,-4.009,0.0,0.117,123.426,0.783
2ZRo7axmMPeSVUvDbGkJah,emo rap,rap,0,87,110886,0.592,0.457,0.000331,0.146,-6.081,0.0,0.0603,146.04,0.225
7AFASza1mXqntmGtbxXprO,emo rap,rap,0,85,121886,0.669,0.308,0.0,0.0984,-10.068,1.0,0.029,64.934,0.52
5bvnqVuq7UFl0txSlHpsfS,pop,pop,1,58,197973,0.866,0.53,0.00159,0.0946,-6.347,0.0,0.0495,104.952,0.203
75lcPkAkUsKWHGBlGM476R,melodic rap,rap,0,79,175954,0.825,0.572,0.0,0.113,-6.067,0.0,0.0864,141.991,0.568
5ACkb3CikcSZPF0h7FSZAp,electropop,pop,1,0,232853,0.746,0.45,0.0,0.172,-8.543,1.0,0.0872,95.998,0.336
4Of7rzpRpV1mWRbhp5rAqG,pop,pop,1,84,220492,0.736,0.308,0.0,0.186,-7.83,1.0,0.0677,111.202,0.361
1iQDltZqI7BXnHrFy4Qo1k,electropop,pop,1,77,184280,0.619,0.459,0.0,0.137,-5.782,0.0,0.0334,126.803,0.498
7HMmFQsKsljwTw8bS7lu19,dance pop,pop,1,73,220589,0.838,0.545,8.01e-05,0.103,-6.713,1.0,0.0706,114.998,0.631
2usxQITOSDqvkYiI0oIwao,dance pop,pop,1,3,205473,0.591,0.585,0.0,0.109,-6.35,1.0,0.0277,110.94,0.324
4l0Mvzj72xxOpRrp6h8nHi,dance pop,pop,1,85,206458,0.488,0.343,0.0,0.21,-8.985,1.0,0.0436,102.819,0.0978
11OwAR3GlBj9E35Cznf7Lj,dance pop,pop,1,59,192172,0.695,0.573,0.000137,0.156,-8.882,1.0,0.167,100.031,0.38
7eOkHIcaoUhngxxypM5Ajr,dance pop,pop,1,73,162595,0.753,0.564,0.0273,0.359,-7.908,0.0,0.252,77.342,0.55
5sK3o66yupTNIK6gWgzGjf,dance pop,pop,1,61,170498,0.784,0.552,0.0,0.192,-7.261,0.0,0.0871,111.984,0.465
2C0hTkdEoikhKzDCJl32QZ,dance pop,pop,1,60,186459,0.724,0.415,2.51e-06,0.103,-8.408,0.0,0.0518,89.999,0.328
11Ey4yJVeWEsA73KjACkVY,dance pop,pop,1,59,148776,0.873,0.51,3.13e-06,0.0738,-5.35,0.0,0.0661,110.953,0.871
4bb94wZVF1cX66vQjNeJTX,dance pop,pop,1,57,263305,0.583,0.777,0.000509,0.108,-6.991,0.0,0.185,190.054,0.31
63mdJr3NMY3wReOkNE6c6W,dance pop,pop,1,58,194900,0.695,0.62,5.43e-05,0.111,-8.082,0.0,0.0521,150.032,0.62
0uFForNKQPvgSCnxlZIhQy,dance pop,pop,1,54,189145,0.826,0.571,1.66e-05,0.215,-9.263,1.0,0.0426,121.06,0.475
59iGOjPSOcPLGl3vqEStUp,dance pop,pop,1,53,212436,0.691,0.446,0.00495,0.183,-10.304,0.0,0.0472,93.03,0.534
4OtHGdb0KqEbaWb6edUnR9,dance pop,pop,1,55,182016,0.855,0.294,9.22e-05,0.091,-8.676,1.0,0.286,139.745,0.842
0PQsrLxPbOBBwwmXCnGvcF,houston rap,rap,0,62,199301,0.785,0.753,1.01e-06,0.265,-3.841,1.0,0.0873,94.012,0.488
64kfyGcf5dvbw92Vv4THCj,dance pop,pop,1,51,189382,0.863,0.419,4.92e-05,0.151,-10.144,0.0,0.437,113.866,0.523
3s2Qd1rsWqbvOoxpFTRp8D,cali rap,rap,0,67,151578,0.689,0.701,0.0,0.123,-9.477,0.0,0.237,94.982,0.37
2ktxr00GpTtbMNeBjNeY8D,melodic rap,rap,0,76,158532,0.85,0.516,0.0,0.0896,-7.664,0.0,0.0714,108.963,0.874
2ez6qvOTHKeI3ss80NGqnI,electropop,pop,1,69,184280,0.619,0.459,0.0,0.137,-5.782,0.0,0.0334,126.803,0.498
1mCsF9Tw4AkIZOjvZbZZdT,new wave pop,pop,1,77,184480,0.917,0.588,0.0,0.0914,-11.047,1.0,0.0607,110.077,0.828
7lidXGPXPYLNThITAOTlkK,dance pop,pop,1,80,205473,0.591,0.585,0.0,0.109,-6.35,1.0,0.0277,110.94,0.324
